"12311";"3480";"<p>изменение структур</p>";"1";"0.3333333";;"1"
"281";"192";"умение составлять и выполнять режим дня;";"0";"0.0000000";;"0"
"282";"192";"умение соблюдать гигиенические требования к умственной работе;";"0";"0.0000000";;"0"
"277";"190";"умения вычислять, измерять, взвешивать,";"0";"0.0000000";;"0"
"278";"190";"умения работать с черновиком,";"0";"0.0000000";;"0"
"279";"190";"использование компьютера для вспомогательных целей";"0";"0.0000000";;"0"
"276";"190";"библиографические умения,";"0";"0.0000000";;"0"
"275";"190";"подготовить учебные принадлежности,";"0";"0.0000000";;"0"
"274";"190";"умение организовать своё рабочее место,";"0";"0.0000000";;"0"
"272";"190";"определить пути и средства достижения поставленных задач,";"0";"0.0000000";;"0"
"273";"190";"планирование и контролирование работы, её результатов;";"0";"0.0000000";;"0"
"271";"190";"умение наметить конкретные цели, задачи работы,";"0";"0.0000000";;"0"
"269";"188";"умение правильно интерпретировать и делать выводы по изученному материалу и т. п.";"0";"0.0000000";;"0"
"268";"188";"умение вести записи при работе с различными источниками;";"0";"0.0000000";;"0"
"267";"188";"умение познать архитектонику содержательной стороны информации, составить сложный план;";"0";"0.0000000";;"0"
"266";"188";"умение выделять главное, основные мысли;";"0";"0.0000000";;"0"
"263";"185";"обеспечивающие проявление творческого отношения к выполняемой работе (оригинальность, самобытность, умение расширять работу за пределы её) и т.п.";"0";"0.0000000";;"0"
"262";"185";"обеспечивающие владение умением быстро включаться в работу, преодолевать неблагоприятные условия работы;";"0";"0.0000000";;"0"
"261";"185";"обеспечивающие самосовершенствование личности и проявление в умениях самостоятельно выполнять работу, вести самоанализ, самоконтроль, самооценку выполняемой работы;";"0";"0.0000000";;"0"
"260";"185";"личностное отношение к выполняемой работе, её направленность, мотивы, интересы;";"0";"0.0000000";;"0"
"288";"194";"умения составлять гармоничные цветовые композиции;";"0";"0.0000000";;"0"
"289";"194";"умения оформлять работу логично с эстетической точки зрения, без излишков;";"0";"0.0000000";;"0"
"290";"194";"креативность мышления и т.д.";"0";"0.0000000";;"0"
"12310";"3480";"<p>компенсация внешних нарушений</p>";"1";"0.0500000";;"1"
"295";"199";"1)	повышенной чувствительностью;";"0";"0.0000000";;"0"
"296";"199";"2)	склонностью к пониженному настроению;";"0";"0.0000000";;"0"
"297";"199";"3)	переменчивостью настроения;";"0";"0.0000000";;"0"
"298";"199";"4)	большой силой чувств и влечений;";"0";"0.0000000";;"0"
"299";"199";"5)	длительностью переживаний;";"0";"0.0000000";;"0"
"300";"199";"6)	сдержанностью чувств;";"0";"0.0000000";;"0"
"301";"199";"7)	скрытностью своих подлинных переживаний;";"0";"0.0000000";;"0"
"302";"199";"8)	приподнятым настроением.";"0";"0.0000000";;"0"
"303";"200";"1)	испытываете болезненные ощущения;";"0";"0.0000000";;"0"
"304";"200";"2)	критикуете себя;";"0";"0.0000000";;"0"
"305";"200";"3)	стараетесь показать себя";"0";"0.0000000";;"0"
"306";"200";"4)	испытываете чувство раздражения;";"0";"0.0000000";;"0"
"307";"200";"5)	бываете упрямыми;";"0";"0.0000000";;"0"
"308";"200";"6)	сомневаетесь при выборе решения;";"0";"0.0000000";;"0"
"309";"200";"7)	ограничиваете свои контакты с окружающими;";"0";"0.0000000";;"0"
"310";"200";"8)	легко увлекаетесь новым.";"0";"0.0000000";;"0"
"311";"201";"1)	своим здоровьем;";"0";"0.0000000";;"0"
"312";"201";"2)	собственной самооценкой;";"0";"0.0000000";;"0"
"313";"201";"3)	недостатком внимания окружающих;";"0";"0.0000000";;"0"
"314";"201";"4)	всевозможными препятствиями;";"0";"0.0000000";;"0"
"315";"201";"5)	уважением и признанием со стороны других;";"0";"0.0000000";;"0"
"316";"201";"6)	возможными неудачами;";"0";"0.0000000";;"0"
"317";"201";"7)	проблемами взаимопонимания;";"0";"0.0000000";;"0"
"318";"201";"8)	процессом деятельности.";"0";"0.0000000";;"0"
"319";"202";"1)	к отдыху;";"0";"0.0000000";;"0"
"320";"202";"2)	соответствовать требований окружающих;";"0";"0.0000000";;"0"
"321";"202";"3)	вызвать интерес к себе;";"0";"0.0000000";;"0"
"322";"202";"4)	к немедленному достижению желаемого;";"0";"0.0000000";;"0"
"323";"202";"5)	к превосходству и первенству;";"0";"0.0000000";;"0"
"324";"202";"6)	к безопасности;";"0";"0.0000000";;"0"
"325";"202";"7)	держаться в некотором уединении;";"0";"0.0000000";;"0"
"326";"202";"8)	к переменам.";"0";"0.0000000";;"0"
"327";"203";"1)	высоких нагрузок;";"0";"0.0000000";;"0"
"328";"203";"2)	разрыва привязанностей;";"0";"0.0000000";;"0"
"329";"203";"3)	когда вас не замечают;";"0";"0.0000000";;"0"
"330";"203";"4)	вынужденного ожидания;";"0";"0.0000000";;"0"
"331";"203";"5)	когда вас пытаются унизить;";"0";"0.0000000";;"0"
"332";"203";"6)	угрозы недостатка информации или времени;";"0";"0.0000000";;"0"
"333";"203";"7)	вынужденного неформального общения;";"0";"0.0000000";;"0"
"334";"203";"8)	большого количества запретов.";"0";"0.0000000";;"0"
"335";"204";"1)	анализировать состояние своего организма;";"0";"0.0000000";;"0"
"336";"204";"2)	жертвовать своими интересами;";"0";"0.0000000";;"0"
"337";"204";"3)	нравиться себе и окружающим;";"0";"0.0000000";;"0"
"338";"204";"4)	действовать быстро, не раздумывая;";"0";"0.0000000";;"0"
"339";"204";"5)	преодолевать большое количество препятствий;";"0";"0.0000000";;"0"
"340";"204";"6)	предварительно все обдумывать;";"0";"0.0000000";;"0"
"341";"204";"7)	к воображению и фантазии;";"0";"0.0000000";;"0"
"342";"204";"8)	активно действовать.";"0";"0.0000000";;"0"
"343";"205";"1)	чувствуете усталость и слабость;";"0";"0.0000000";;"0"
"344";"205";"2)	испытываете печаль;";"0";"0.0000000";;"0"
"345";"205";"3)	демонстрируете свои чувства;";"0";"0.0000000";;"0"
"346";"205";"4)	не сдерживаете себя;";"0";"0.0000000";;"0"
"347";"205";"5)	не слишком доверяете другим;";"0";"0.0000000";;"0"
"348";"205";"6)	тревожитесь и испытываете неуверенность;";"0";"0.0000000";;"0"
"349";"205";"7)	испытываете чувство одиночества;";"0";"0.0000000";;"0"
"350";"205";"8)	радуетесь и веселитесь.";"0";"0.0000000";;"0"
"351";"206";"1)	замечать слабые сигналы;";"0";"0.0000000";;"0"
"352";"206";"2)	принимать ответственность на себя;";"0";"0.0000000";;"0"
"353";"206";"3)	производить впечатление;";"0";"0.0000000";;"0"
"354";"206";"4)	атаковать противника, разрушать препятствия;";"0";"0.0000000";;"0"
"355";"206";"5)	предъявлять требования к окружающим;";"0";"0.0000000";;"0"
"356";"206";"6)	соблюдать порядок и точность;";"0";"0.0000000";;"0"
"357";"206";"7)	сосредоточиться на своих мыслях;";"0";"0.0000000";;"0"
"358";"206";"8)	поддерживать широкий круг контактов.";"0";"0.0000000";;"0"
"359";"207";"1)	небольшой речке с низкими берегами;";"0";"0.0000000";;"0"
"360";"207";"2)	очень глубокой реке с медленным течением;";"0";"0.0000000";;"0"
"361";"207";"3)	извилистой речке с крутыми берегами;";"0";"0.0000000";;"0"
"362";"207";"4)	стремительному и бурному горному потоку;";"0";"0.0000000";;"0"
"363";"207";"5)	широкой, полноводной реке;";"0";"0.0000000";;"0"
"364";"207";"6)	разветвленной реке с большим количеством протоков и островов;";"0";"0.0000000";;"0"
"365";"207";"7)	подземной реке или озеру;";"0";"0.0000000";;"0"
"366";"207";"8)	быстрой и шумной реке.";"0";"0.0000000";;"0"
"403";"242";"3) может повысить статус,";"0";"0.0000000";;"0"
"12309";"3480";"<p>застывшее ,ис-во</p>";"1";"1.0000000";;"1"
"402";"242";"2) престижная,";"0";"0.0000000";;"0"
"401";"242";"1) высокооплачиваемая,";"0";"0.0000000";;"0"
"534";"270";"специальная";"0";"0.0000000";;"0"
"404";"242";"4) позволяет получить диплом о высшем образовании и др.";"0";"0.0000000";;"0"
"405";"243";"1) каждая из изучаемых дисциплин направлена на формирование отдельной компетентности в выбранной специальности,";"0";"0.0000000";;"0"
"406";"243";"2) есть дисциплины, которые мне интересны,";"0";"0.0000000";;"0"
"407";"243";"3) есть способности к освоению некоторых дисциплин,";"0";"0.0000000";;"0"
"408";"243";"4) есть дисциплины, освоение которых необходимо для профессионального роста и др.";"0";"0.0000000";;"0"
"409";"244";"1) все преподаваемые дисциплины необходимы для решения профессиональных задач,";"0";"0.0000000";;"0"
"410";"244";"2) дает целостное представление о профессии,";"0";"0.0000000";;"0"
"411";"244";"3) есть способности к освоению всех дисциплин,";"0";"0.0000000";;"0"
"412";"244";"4) все дисциплины необходимы для профессионального и личностного роста и др.";"0";"0.0000000";;"0"
"413";"245";"1) я об этом не думал,";"0";"0.0000000";;"0"
"414";"245";"2) мне достаточно одной специальности,";"0";"0.0000000";;"0"
"415";"245";"3)неинтересна смежная специальность,";"0";"0.0000000";;"0"
"416";"245";"4)интересна специальность по другому направлению (в рамках разных наук) и др.";"0";"0.0000000";;"0"
"417";"246";"1) больше шансов устроиться по основной работе,";"0";"0.0000000";;"0"
"418";"246";"2) есть шанс устроиться по смежной специальности,";"0";"0.0000000";;"0"
"419";"246";"3) препятствует профессиональному выгоранию по одной из специальностей,";"0";"0.0000000";;"0"
"420";"246";"4) необходима для профессионального роста по одной из специальностей и др.";"0";"0.0000000";;"0"
"421";"247";"1) необходимо для эффективного функционирования по любой из специальностей,";"0";"0.0000000";;"0"
"422";"247";"2) для обогащения каждой из специальностей,";"0";"0.0000000";;"0"
"423";"247";"3) для предотвращения профессионального выгорания по каждой из специальностей,";"0";"0.0000000";;"0"
"424";"247";"4) для профессионального роста в выбранных специальностях и др.";"0";"0.0000000";;"0"
"425";"248";"1) я об этом не думал,";"0";"0.0000000";;"0"
"426";"248";"2) интересна смежная специальность(в рамках одной науки),";"0";"0.0000000";;"0"
"427";"248";"3. мне интересна выбранная специальность,";"0";"0.0000000";;"0"
"428";"248";"4) мало сочетается с основной специальностью и др.";"0";"0.0000000";;"0"
"429";"249";"1) больше шансов устроиться на работу по основной специальности,";"0";"0.0000000";;"0"
"430";"249";"2) есть шанс устроиться по специальности другого направления,";"0";"0.0000000";;"0"
"431";"249";"3) это препятствует профессиональному выгоранию по одной из специальности,";"0";"0.0000000";;"0"
"432";"249";"4) она необходима для личного роста по одной из специальностей и др.";"0";"0.0000000";;"0"
"433";"250";"1) необходимо для повышения эффективности деятельности по каждой из специальностей,";"0";"0.0000000";;"0"
"434";"250";"2) необходимо для обогащения каждой из специальностей,";"0";"0.0000000";;"0"
"435";"250";"3) необходимо для предотвращения профессионального выгорания по каждой из специальностей,";"0";"0.0000000";;"0"
"436";"250";"4) необходимо для профессионального роста в каждой из специальностей и др.";"0";"0.0000000";;"0"
"571";"272";"профессиологическая (осведомленность в мире профессий)";"0";"0.0000000";;"0"
"557";"271";"рефлексивная";"0";"0.0000000";;"0"
"558";"271";"культурная (способность к усвоению культурных норм, принятых в данном обществе как эталоны для развития своей личности)";"0";"0.0000000";;"0"
"559";"271";"психологическая (умение изучать другого человека)";"0";"0.0000000";;"0"
"560";"271";"аутопсихологическая (умение изучать себя)";"0";"0.0000000";;"0"
"561";"271";"здоровьесберегающая";"0";"0.0000000";;"0"
"562";"271";"акмеологическая (готовность к профессиональному росту)";"0";"0.0000000";;"0"
"563";"271";"социальная";"0";"0.0000000";;"0"
"564";"271";"экстремальная (готовность реагировать на внезапно возникшие ситуации)";"0";"0.0000000";;"0"
"565";"271";"личностная";"0";"0.0000000";;"0"
"566";"271";"индивидуальная";"0";"0.0000000";;"0"
"567";"271";"научная";"0";"0.0000000";;"0"
"568";"272";"специальная";"0";"0.0000000";;"0"
"569";"272";"технологическая";"0";"0.0000000";;"0"
"570";"272";"субъектная";"0";"0.0000000";;"0"
"555";"271";"правовая";"0";"0.0000000";;"0"
"556";"271";"экономическая";"0";"0.0000000";;"0"
"554";"271";"профессиологическая (осведомленность в мире профессий)";"0";"0.0000000";;"0"
"553";"271";"субъектная";"0";"0.0000000";;"0"
"552";"271";"технологическая";"0";"0.0000000";;"0"
"551";"271";"специальная";"0";"0.0000000";;"0"
"550";"270";"научная";"0";"0.0000000";;"0"
"548";"270";"личностная";"0";"0.0000000";;"0"
"549";"270";"индивидуальная";"0";"0.0000000";;"0"
"547";"270";"экстремальная (готовность реагировать на внезапно возникшие ситуации)";"0";"0.0000000";;"0"
"545";"270";"акмеологическая (готовность к профессиональному росту)";"0";"0.0000000";;"0"
"546";"270";"социальная";"0";"0.0000000";;"0"
"544";"270";"здоровьесберегающая";"0";"0.0000000";;"0"
"543";"270";"аутопсихологическая (умение изучать себя)";"0";"0.0000000";;"0"
"542";"270";"психологическая (умение изучать другого человека)";"0";"0.0000000";;"0"
"535";"270";"технологическая";"0";"0.0000000";;"0"
"536";"270";"субъектная";"0";"0.0000000";;"0"
"537";"270";"профессиологическая (осведомленность в мире профессий)";"0";"0.0000000";;"0"
"538";"270";"правовая";"0";"0.0000000";;"0"
"539";"270";"экономическая";"0";"0.0000000";;"0"
"540";"270";"рефлексивная";"0";"0.0000000";;"0"
"541";"270";"культурная (способность к усвоению культурных норм, принятых в данном обществе как эталоны для развития своей личности)";"0";"0.0000000";;"0"
"572";"272";"правовая";"0";"0.0000000";;"0"
"573";"272";"экономическая";"0";"0.0000000";;"0"
"574";"272";"рефлексивная";"0";"0.0000000";;"0"
"575";"272";"культурная (способность к усвоению культурных норм, принятых в данном обществе как эталоны для развития своей личности)";"0";"0.0000000";;"0"
"576";"272";"психологическая (умение изучать другого человека)";"0";"0.0000000";;"0"
"577";"272";"аутопсихологическая (умение изучать себя)";"0";"0.0000000";;"0"
"578";"272";"здоровьесберегающая";"0";"0.0000000";;"0"
"579";"272";"акмеологическая (готовность к профессиональному росту)";"0";"0.0000000";;"0"
"580";"272";"социальная";"0";"0.0000000";;"0"
"581";"272";"экстремальная (готовность реагировать на внезапно возникшие ситуации)";"0";"0.0000000";;"0"
"582";"272";"личностная";"0";"0.0000000";;"0"
"583";"272";"индивидуальная";"0";"0.0000000";;"0"
"584";"272";"научная";"0";"0.0000000";;"0"
"585";"273";"специальная";"0";"0.0000000";;"0"
"586";"273";"технологическая";"0";"0.0000000";;"0"
"587";"273";"субъектная";"0";"0.0000000";;"0"
"588";"273";"профессиологическая (осведомленность в мире профессий)";"0";"0.0000000";;"0"
"589";"273";"правовая";"0";"0.0000000";;"0"
"590";"273";"экономическая";"0";"0.0000000";;"0"
"591";"273";"рефлексивная";"0";"0.0000000";;"0"
"592";"273";"культурная (способность к усвоению культурных норм, принятых в данном обществе как эталоны для развития своей личности)";"0";"0.0000000";;"0"
"593";"273";"психологическая (умение изучать другого человека)";"0";"0.0000000";;"0"
"594";"273";"аутопсихологическая (умение изучать себя)";"0";"0.0000000";;"0"
"595";"273";"здоровьесберегающая";"0";"0.0000000";;"0"
"596";"273";"акмеологическая (готовность к профессиональному росту)";"0";"0.0000000";;"0"
"597";"273";"социальная";"0";"0.0000000";;"0"
"598";"273";"экстремальная (готовность реагировать на внезапно возникшие ситуации)";"0";"0.0000000";;"0"
"599";"273";"личностная";"0";"0.0000000";;"0"
"600";"273";"индивидуальная";"0";"0.0000000";;"0"
"601";"273";"научная";"0";"0.0000000";;"0"
"602";"274";"специальная";"0";"0.0000000";;"0"
"603";"274";"технологическая";"0";"0.0000000";;"0"
"604";"274";"субъектная";"0";"0.0000000";;"0"
"605";"274";"профессиологическая (осведомленность в мире профессий)";"0";"0.0000000";;"0"
"606";"274";"правовая";"0";"0.0000000";;"0"
"607";"274";"экономическая";"0";"0.0000000";;"0"
"608";"274";"рефлексивная";"0";"0.0000000";;"0"
"609";"274";"культурная (способность к усвоению культурных норм, принятых в данном обществе как эталоны для развития своей личности)";"0";"0.0000000";;"0"
"610";"274";"психологическая (умение изучать другого человека)";"0";"0.0000000";;"0"
"611";"274";"аутопсихологическая (умение изучать себя)";"0";"0.0000000";;"0"
"612";"274";"здоровьесберегающая";"0";"0.0000000";;"0"
"613";"274";"акмеологическая (готовность к профессиональному росту)";"0";"0.0000000";;"0"
"614";"274";"социальная";"0";"0.0000000";;"0"
"615";"274";"экстремальная (готовность реагировать на внезапно возникшие ситуации)";"0";"0.0000000";;"0"
"616";"274";"личностная";"0";"0.0000000";;"0"
"617";"274";"индивидуальная";"0";"0.0000000";;"0"
"618";"274";"научная";"0";"0.0000000";;"0"
"619";"275";"специальная";"0";"0.0000000";;"0"
"620";"275";"технологическая";"0";"0.0000000";;"0"
"621";"275";"субъектная";"0";"0.0000000";;"0"
"622";"275";"профессиологическая (осведомленность в мире профессий)";"0";"0.0000000";;"0"
"623";"275";"правовая";"0";"0.0000000";;"0"
"624";"275";"экономическая";"0";"0.0000000";;"0"
"625";"275";"рефлексивная";"0";"0.0000000";;"0"
"626";"275";"культурная (способность к усвоению культурных норм, принятых в данном обществе как эталоны для развития своей личности)";"0";"0.0000000";;"0"
"627";"275";"психологическая (умение изучать другого человека)";"0";"0.0000000";;"0"
"628";"275";"аутопсихологическая (умение изучать себя)";"0";"0.0000000";;"0"
"629";"275";"здоровьесберегающая";"0";"0.0000000";;"0"
"630";"275";"акмеологическая (готовность к профессиональному росту)";"0";"0.0000000";;"0"
"631";"275";"социальная";"0";"0.0000000";;"0"
"632";"275";"экстремальная (готовность реагировать на внезапно возникшие ситуации)";"0";"0.0000000";;"0"
"633";"275";"личностная";"0";"0.0000000";;"0"
"634";"275";"индивидуальная";"0";"0.0000000";;"0"
"635";"275";"научная";"0";"0.0000000";;"0"
"636";"276";"повышенной чувствительностью;";"0";"0.0000000";;"0"
"637";"276";"склонностью к пониженному настроению;";"0";"0.0000000";;"0"
"638";"276";"переменчивостью настроения;";"0";"0.0000000";;"0"
"639";"276";"большой силой чувств и влечений;";"0";"0.0000000";;"0"
"640";"276";"длительностью переживаний;";"0";"0.0000000";;"0"
"641";"276";"сдержанностью чувств;";"0";"0.0000000";;"0"
"642";"276";"скрытностью своих подлинных переживаний;";"0";"0.0000000";;"0"
"643";"276";"приподнятым настроением.";"0";"0.0000000";;"0"
"644";"277";"испытываете болезненные ощущения;";"0";"0.0000000";;"0"
"645";"277";"критикуете себя;";"0";"0.0000000";;"0"
"646";"277";"стараетесь показать себя";"0";"0.0000000";;"0"
"647";"277";"испытываете чувство раздражения;";"0";"0.0000000";;"0"
"648";"277";"бываете упрямыми;";"0";"0.0000000";;"0"
"649";"277";"сомневаетесь при выборе решения;";"0";"0.0000000";;"0"
"650";"277";"ограничиваете свои контакты с окружающими;";"0";"0.0000000";;"0"
"651";"277";"легко увлекаетесь новым.";"0";"0.0000000";;"0"
"652";"278";"своим здоровьем;";"0";"0.0000000";;"0"
"653";"278";"собственной самооценкой;";"0";"0.0000000";;"0"
"654";"278";"недостатком внимания окружающих;";"0";"0.0000000";;"0"
"655";"278";"всевозможными препятствиями;";"0";"0.0000000";;"0"
"656";"278";"уважением и признанием со стороны других;";"0";"0.0000000";;"0"
"657";"278";"возможными неудачами;";"0";"0.0000000";;"0"
"658";"278";"проблемами взаимопонимания;";"0";"0.0000000";;"0"
"659";"278";"процессом деятельности.";"0";"0.0000000";;"0"
"660";"279";"к отдыху;";"0";"0.0000000";;"0"
"661";"279";"соответствовать требований окружающих;";"0";"0.0000000";;"0"
"662";"279";"вызвать интерес к себе;";"0";"0.0000000";;"0"
"663";"279";"к немедленному достижению желаемого;";"0";"0.0000000";;"0"
"664";"279";"к превосходству и первенству;";"0";"0.0000000";;"0"
"665";"279";"к безопасности;";"0";"0.0000000";;"0"
"666";"279";"держаться в некотором уединении;";"0";"0.0000000";;"0"
"667";"279";"к переменам.";"0";"0.0000000";;"0"
"668";"280";"высоких нагрузок;";"0";"0.0000000";;"0"
"669";"280";"разрыва привязанностей;";"0";"0.0000000";;"0"
"670";"280";"когда вас не замечают;";"0";"0.0000000";;"0"
"671";"280";"вынужденного ожидания;";"0";"0.0000000";;"0"
"672";"280";"когда вас пытаются унизить;";"0";"0.0000000";;"0"
"673";"280";"угрозы недостатка информации или времени;";"0";"0.0000000";;"0"
"674";"280";"вынужденного неформального общения;";"0";"0.0000000";;"0"
"675";"280";"большого количества запретов.";"0";"0.0000000";;"0"
"676";"281";"анализировать состояние своего организма;";"0";"0.0000000";;"0"
"677";"281";"жертвовать своими интересами;";"0";"0.0000000";;"0"
"678";"281";"нравиться себе и окружающим;";"0";"0.0000000";;"0"
"679";"281";"действовать быстро, не раздумывая;";"0";"0.0000000";;"0"
"680";"281";"преодолевать большое количество препятствий;";"0";"0.0000000";;"0"
"681";"281";"предварительно все обдумывать;";"0";"0.0000000";;"0"
"682";"281";"к воображению и фантазии;";"0";"0.0000000";;"0"
"683";"281";"активно действовать.";"0";"0.0000000";;"0"
"684";"282";"чувствуете усталость и слабость;";"0";"0.0000000";;"0"
"685";"282";"испытываете печаль;";"0";"0.0000000";;"0"
"686";"282";"демонстрируете свои чувства;";"0";"0.0000000";;"0"
"687";"282";"не сдерживаете себя;";"0";"0.0000000";;"0"
"688";"282";"не слишком доверяете другим;";"0";"0.0000000";;"0"
"689";"282";"тревожитесь и испытываете неуверенность;";"0";"0.0000000";;"0"
"690";"282";"испытываете чувство одиночества;";"0";"0.0000000";;"0"
"691";"282";"радуетесь и веселитесь.";"0";"0.0000000";;"0"
"692";"283";"замечать слабые сигналы;";"0";"0.0000000";;"0"
"693";"283";"принимать ответственность на себя;";"0";"0.0000000";;"0"
"694";"283";"производить впечатление;";"0";"0.0000000";;"0"
"695";"283";"атаковать противника, разрушать препятствия;";"0";"0.0000000";;"0"
"696";"283";"предъявлять требования к окружающим;";"0";"0.0000000";;"0"
"697";"283";"соблюдать порядок и точность;";"0";"0.0000000";;"0"
"698";"283";"сосредоточиться на своих мыслях;";"0";"0.0000000";;"0"
"699";"283";"поддерживать широкий круг контактов.";"0";"0.0000000";;"0"
"700";"284";"небольшой речке с низкими берегами;";"0";"0.0000000";;"0"
"701";"284";"очень глубокой реке с медленным течением;";"0";"0.0000000";;"0"
"702";"284";"извилистой речке с крутыми берегами;";"0";"0.0000000";;"0"
"703";"284";"стремительному и бурному горному потоку;";"0";"0.0000000";;"0"
"704";"284";"широкой, полноводной реке;";"0";"0.0000000";;"0"
"705";"284";"разветвленной реке с большим количеством протоков и островов;";"0";"0.0000000";;"0"
"706";"284";"подземной реке или озеру;";"0";"0.0000000";;"0"
"707";"284";"быстрой и шумной реке.";"0";"0.0000000";;"0"
"708";"285";"высокооплачиваемая,";"0";"0.0000000";;"0"
"709";"285";"престижная,";"0";"0.0000000";;"0"
"710";"285";"может повысить статус,";"0";"0.0000000";;"0"
"711";"285";"позволяет получить диплом о высшем образовании и др.";"0";"0.0000000";;"0"
"712";"286";"каждая из изучаемых дисциплин направлена на формирование отдельной компетентности в выбранной специальности,";"0";"0.0000000";;"0"
"713";"286";"есть дисциплины, которые мне интересны,";"0";"0.0000000";;"0"
"714";"286";"есть способности к освоению некоторых дисциплин,";"0";"0.0000000";;"0"
"715";"286";"есть дисциплины, освоение которых необходимо для профессионального роста и др.";"0";"0.0000000";;"0"
"716";"287";"все преподаваемые дисциплины необходимы для решения профессиональных задач,";"0";"0.0000000";;"0"
"717";"287";"дает целостное представление о профессии,";"0";"0.0000000";;"0"
"718";"287";"есть способности к освоению всех дисциплин,";"0";"0.0000000";;"0"
"719";"287";"все дисциплины необходимы для профессионального и личностного роста и др.";"0";"0.0000000";;"0"
"720";"288";"я об этом не думал,";"0";"0.0000000";;"0"
"721";"288";"мне достаточно одной специальности,";"0";"0.0000000";;"0"
"722";"288";"неинтересна смежная специальность,";"0";"0.0000000";;"0"
"723";"288";"интересна специальность по другому направлению (в рамках разных наук) и др.";"0";"0.0000000";;"0"
"724";"289";"больше шансов устроиться по основной работе,";"0";"0.0000000";;"0"
"725";"289";"есть шанс устроиться по смежной специальности,";"0";"0.0000000";;"0"
"726";"289";"препятствует профессиональному выгоранию по одной из специальностей,";"0";"0.0000000";;"0"
"727";"289";"необходима для профессионального роста по одной из специальностей и др.";"0";"0.0000000";;"0"
"728";"290";"необходимо для эффективного функционирования по любой из специальностей,";"0";"0.0000000";;"0"
"729";"290";"для обогащения каждой из специальностей,";"0";"0.0000000";;"0"
"730";"290";"для предотвращения профессионального выгорания по каждой из специальностей,";"0";"0.0000000";;"0"
"731";"290";"для профессионального роста в выбранных специальностях и др.";"0";"0.0000000";;"0"
"732";"291";"я об этом не думал,";"0";"0.0000000";;"0"
"733";"291";"интересна смежная специальность(в рамках одной науки),";"0";"0.0000000";;"0"
"734";"291";"мне интересна выбранная специальность,";"0";"0.0000000";;"0"
"735";"291";"мало сочетается с основной специальностью и др.";"0";"0.0000000";;"0"
"736";"292";"больше шансов устроиться на работу по основной специальности,";"0";"0.0000000";;"0"
"737";"292";"есть шанс устроиться по специальности другого направления,";"0";"0.0000000";;"0"
"738";"292";"это препятствует профессиональному выгоранию по одной из специальности,";"0";"0.0000000";;"0"
"739";"292";"она необходима для личного роста по одной из специальностей и др.";"0";"0.0000000";;"0"
