"252";"144";"145";"0";"0";"0";"0";"1383134744";"0";"Области затруднений человека в общении: этно-социокультурная, статусно-позиционно-ролевая, возрастная, индивидуально-психологическая, деятельностная, область межличностных отношений.
Этно-социокультурная область затруднений. Затруднения этой области связаны с особенностями этниче¬ского сознания, ценностями, стереотипами, установками сознания человека, проявляемыми в общении в конкретных условиях его социального и культурного развития.
Статусно-позиционно-ролевая область затруднений. Эта область затруднений в общении обусловлена целым рядом глубинных причин: семейным воспитанием, позицией в общности, атрибутами роли, статусом учреждения, образовательной системы, региона, города и т.д. Такие затруднения в обще¬нии чаще всего; возникают в условиях асимметрии статусов, позиций, в ситуациях нарушения прав и обязанностей конвенциональных ролей.
Возрастная область затруднений Возрастные особенности партнеров общения также могут вы¬звать затруднения. Известно, что ребенок до школы предпочи¬тает общение со взрослыми; до среднего подросткового возраста почти половина детей предпочитает общение со сверстниками. Это предпочтение доминирует у старшеклассников до окон¬чания школы, когда вновь около трети юношей и девушек про-являют интерес к общению со взрослыми. Затруднения в обще¬нии с взрослым, с педагогом чаще всего возникают в связи с тем, что учащийся, особенно подросток, считает, что его вну¬тренний мир непонятен взрослым, которые продолжают обращаться к нему все еще как к ребенку.
Область индивидуально-психологических затруднений. Индивидуально-психологические особенности партнеров общения (как учителя, так и учеников) чаще всего служат причиной коммуникативных затруднений. Это объясняется, во-первых, тем, что эти затруднения есть результат взаимосвязи и взаимодействия как минимум трех сил: индивидуально-психологических особенностей учителя (преподава¬теля), ученика (студента) и их принятия друг другом. Во-вторых, это затруднение в педагогическом общении можно объяснить сознательным отсутствием регулирования, сдерживания педагогом негативно влияющих на общение своих индивидуально-психологических особенностей, таких, напри¬мер, как раздражительность, излишняя эмоциональность, критичность, скептицизм и др. Ситуация усугубляется тем, что она может быть выражением позиции учителя, согласно которой он должен быть «естественным» в своих индивидуальных, в част¬ности эмоциональных, проявлениях.
Педагогическая деятельность как область затруднений. Затруднения в общении, связанные с самой педагогической деятельностью педагога и учебной деятельностью обучающего¬ся, связаны с содержанием и характером этих деятельностей. В пе-дагогической деятельности затруднения могут быть вызваны как самим предметным содержанием, т.е. уровнем и характером владения педагогом теми знаниями, организация усвоения которых является основой его деятельности, так и профессионально-педагогическими умениями, дидактической компетентностью, т.е. средствами и способами педагогического воздействия на обучающихся. Соответственно основные направления педагоги¬ческих затруднений связаны с самим развитием, содержанием и формами образовательного процесса, а также с особенностями учителя (преподавателя) как субъекта деятельности обучения и воспитания и с процессом общения.
Межличностные отношения как область затруднений. Межличностные отношения в значительной мере влияют на характер совместной учебной деятельности обучающихся и педагогической деятельности учителя (преподавателя). Лежащие в основе этих отношений симпатия (антипатия), принятие (неприятие), совпадение ценностных ориентации или их расхождение, соответствие или различие когнитивных и в целом индивидуальных стилей деятельности (общения) и многое другое могут облегчить либо существенно затруднить взаимодействие людей, вплоть до его прекращения ";"0";NULL;"0"
"250";"144";"143";"0";"0";"0";"0";"1383134480";"0";"в общении можно выделить две стороны: отношение и взаимодействие. 
Это как бы подводная и надводная часть айсберга, где видимая часть (взаимодействие) — серия речевых и неречевых действий, а внутренняя, невидимая (отношение) — потребности, мотивы, интересы - все, что толкает человека к общению.
            Выделяют следующие стили отношений: устойчиво-положительный стиль отношения; пассивно-положительный; неустойчивый; ситуативно-отрицательный; отрицательный.
Стили взаимодействия:
            Авторитарный стиль. Учитель единолично определяет направление деятельности группы, указывает, кто с кем должен сидеть, работать, пресекает всякую инициативу учащихся, учащиеся живут в мире догадок. Основные формы взаимодействия - приказ, указание, инструкция, выговор. Даже редкая благодарность звучит как команда, а то и как оскорбление: «Ты хорошо сегодня ответил. Не ожидала от тебя такого». Обнаружив ошибку, такой учитель высмеивает виновного, чаще всего не объясняя, как ее можно исправить. В его отсутствие работа замедляется, а то и вовсе прекращается. Учитель лаконичен, у него преобладает начальственный тон, нетерпение к возражениям.
            Демократический стиль. Проявляется в опоре руководителя на мнение коллектива. Учитель старается донести цель деятельности до сознания каждого, подключает всех к активному участию в обсуждении хода работы; видит свою задачу не только в контроле и координации, но и воспитании; каждый ученик поощряется, у него появляется уверенность в себе; развивается самоуправление. Демократичный учитель старается наиболее оптимально распределить нагрузки, учитывает индивидуальные склонности и способности каждого; поощряет активность, развивает инициативу. Основные способы общения у такого учителя - просьба, совет, информация. 
            Попустительский стиль. Учитель старается не вмешиваться в жизнь коллектива, не проявляет активности, вопросы рассматривает формально, легко подчиняется другим подчас противоречивым влияниям. Фактически самоустраняется от ответственности за происходящее. Об авторитете нет никакой речи.
            Стиль отношений и характер взаимодействий в процессе руководства воспитанием детей создает в совокупности стиль педагогического общения. В.А.Кан-Калик выделяет следующие стили педагогического общения:
—          общение на основе увлеченности совместной творческой деятельностью;
—          общение на основе дружеского расположения;
—          общение — дистанция;
—          общение — устрашение;
—          общение — заигрывание.
            В основе общения на основе увлеченности совместной творческой деятельностью лежит устойчиво-положительное отношение педагога к детям и делу, стремление совместно (а значит, и демократично) решать вопросы организации деятельности. Увлеченность совместным творческим поиском - наиболее продуктивный для всех участников педагогического процесса стиль общения. Как свидетельствует опыт, вся система отношений с детьми у мастеров педагогического труда строится именно на этой основе. 
            Стиль педагогического общения на основе дружеского расположения тесно связан с первым. Показательным в этой связи является ответ Ш.А.Амонашвили на им же самим заданный вопрос «Как мы можем воспитать ребенка, если он убегает от нас?» И далее сам отвечает: «Только духовная общность - и ничего, что может расколоть эту общность». Рассматривая систему взаимоотношений педагога с воспитанниками, А.С.Макаренко неоднократно настаивал на формировании дружественного тона в отношениях педагога с коллективом: «По отношению к воспитанникам руководящий и педагогический персонал всегда должен  быть вежлив, сдержан, за исключением тех случаев, когда требуется либо некоторое повышение тона в связи с новыми требованиями, либо такое же повышение в сторону большей его эмоциональности - во время общих собраний, общих работ, отдельных прорывов в коллективе. Во всяком случае, никогда педагоги и руководство не должны допускать со своей стороны тона фривольного: зубоскальства, рассказывания анекдотов, никаких вольностей в языке, передразнивания, кривляния и т.п. С другой стороны, совершенно недопустимо, чтобы педагоги и руководство в присутствии воспитанников были угрюмыми, раздражительными, крикливыми».
            Стиль общение - дистанция. Суть его в том, что в системе взаимоотношений педагога и учащихся постоянно в качестве важного ограничителя фигурирует дистанция: «Вы не знаете - я знаю». У такого педагога в целом может быть положительное отношение к детям, но организация деятельности ближе к авторитарному стилю, что снижает общий творческий уровень совместной работы с учащимися.
            Стиль общение - устрашение соединяет в себе отрицательное отношение к учащимся и авторитарность в способах организации деятельности. Такой стиль обычно создает на уроке атмосферу нервозности, эмоционального неблагополучия, тормозит творческую деятельность, так как ориентирует не на программу действий, а на ее ограничения и запреты.
            Стиль общение - заигрывание представляет собой проявление либерализма, нетребовательности при возможном положительном отношении к детям. Оно вызвано стремлением завоевать ложный, дешевый авторитет. Причиной проявления этого стиля является, с одной стороны, стремление быстро установить контакт, желание понравиться классу, а с другой - отсутствие навыков профессиональной деятельности. (Кан – Калик В. А., 1987).
";"0";NULL;"0"
"103";"66";"63";"-1";"0";"0";"0";"1381501516";"0";"Тест";"0";NULL;"0"
"196";"115";"102";"0";"0";"0";"0";"1382524799";"0";"Лекция по теме \"Проведение маркетинговых исследований\"";"0";NULL;"0"
"249";"144";"142";"0";"0";"0";"0";"1383134420";"0";"общение — это сложный, многоплановый процесс установления и развития контактов между людьми, порождаемый потребностями в совместной дея¬тельности и включающий в себя обмен информацией, выработ¬ку единой стратегии взаимодействия, восприятие и понимание другого человека. Общение имеет много видов и форм. И педагогическое общение есть частный вид общения людей.
Педагогическое общение - это профессиональное общение преподавателя с учащимися на уроке или вне его (в процессе обучения и воспитания), имеющее определенные педагогические функции и направленное на создание благоприятного психологического климата, оптимизацию учебной деятельности и отношений между педагогом и учащимися внутри ученического коллектива. Педагогическое общение - многоплановый процесс организации, установления и развития коммуникации, взаимопонимания и взаимодействия между педагогами и учащимися, порождаемый целями и содержанием их совместной деятельности (В.А. Сластенин и др.).
Роль правильно организованного педагогического общения особенно велика потому, что атмосферу обращенности к развитию личности ученика создает именно педагог. Если срав¬нить по психологической значимости роль педагогической деятельности и педагогического общения, то второе важнее. 
Педагогическое общение как социально-психологический процесс характеризуется следующими функциями: 
Познавательная функция. Правильно организованное педагогическое общение создает благоприятные условия для познания школьником индивидуальных особенностей собственной личности, ее слабых и сильных сторон.
Информационная функция общения, обеспечивая процесс обмена материалами и духовными ценностями, создает условия для развития положительной мотивации учебно-воспитательного процесса, обстановки совместного поиска и раздумий.
Функция организации совместной деятельности позволяет учителю учить детей правильным, социально приемлемым формам совместной деятельности, планированию и достижению ее целей.
Функция обмена ролями позволяет в процессе педагогического общения программировать у учащихся тот или иной шаблон социального поведения (учитель и ученик). Смена социальных ролей способствует как многосторонним проявлениям личности - «сбрасыванию масок», так и возможности войти в роль другого, содействуя процессу восприятия человека человеком.
Функцией общения выступает и самоутверждение личности. Задача педагога - способствовать осознанию школьником своего «Я», ощущению своей личной значимости, формированию адекватной самооценки и перспектив личности, уровня притязаний.
Функция сопереживания обеспечивает условия для понимания чувств другого человека, для формирования способности стать на точку зрения другого, что нормализует отношения в коллективе. ";"0";NULL;"0"
"248";"144";"141";"0";"0";"0";"0";"1383134372";"0";"сотрудничество учителя с учащимися – такое взаимодействие, в процессе которого педагоги и ученики стремятся  понять и поддержать друг друга, чтоб достичь результата, учитывая интересы друг друга, как свои собственные и добровольно проявляя активность (Цукерман Г.А., 1993).
Успех обучения будет обеспечен в том случае, если учитель сможет организовать сотрудничество. Оно невозможно, когда нет взаимосвязи между личностями педагога и учащихся, и отсутствуют педагогически целесообразные взаимоотношения.
Учебное сотрудничество в учебном процесс представляет собой разветвленную сеть взаимодействий по четырем основным линиям:
1.учитель-ученик;
2.ученик-ученик в парах и тройках;
3.общегрупповое взаимодействие учеников во всем учебном коллективе;
4.учитель-учительский коллектив.
Г.А.Цукерман добавляет еще  одну линию  - сотрудничество ученика «с самим сбой».
При совместной учебной деятельности возрастает объем усвояемого и глубина понимания; растет познавательная активность  и творческая самостоятельность; снижаются дисциплинарные трудности; меняется характер взаимоотношений между учениками; учитель получает возможность индивидуализировать обучение; воспитательная работа учителя становится необходимым условием группового обучения (Цукерман Г.А., 1993).
 Учащиеся по-разному относятся к совместной деятельности. Самый низкий – первый уровень – характеризуется отрицательным отношением учащихся к совместному выполнению учебных занятий. На высшем уровне сформировано отношение к учебе, школьники активно включаются в сотрудничество и оценивают его преимущество.
Выделяют две формы сотрудничества – итоговая и текущая. При итоговой – решение задачи может быть индивидуальным, а его контроль и оценка производится совместно в процессе обсуждения итогового результата. В текущем сотрудничестве решение задачи на всех этапах ведется совместно всеми участниками. (Зимняя И.А., 2003).
Сотрудничество может перерасти в содружество. Его основой является крепкие эмоциональные связи, симпатии, взаимопонимание направленность на взаимодействие с другим человеком, который становится другом. Содружество оказывается реальностью, когда другой человек, которого любят, ценят, с кем особо считаются, обладает несомненной значимостью (учитель начинает осознавать как значимая личность). (Зимняя И.А., 2010).
";"0";NULL;"0"
"107";"66";"64";"-1";"0";"1";"0";"1381516671";"0";"Множество всех неотрицательных чисел ";"0";;"0"
"108";"66";"64";"0";"0";"0";"0";"1381516671";"0";"Множество всех положительных чисел ";"0";;"0"
"109";"66";"64";"0";"0";"0";"0";"1381516671";"0";"Множество всех целых чисел";"0";;"0"
"110";"66";"64";"-1";"0";"0";"0";"1381516671";"0";"Множество всех действительных чисел";"0";;"0"
"111";"66";"65";"-1";"0";"1";"0";"1381517541";"0";"{1,2,3,4} ";"0";;"0"
"112";"66";"65";"0";"0";"0";"0";"1381517541";"0";"{0,1,2,3,4,5} ";"0";;"0"
"113";"66";"65";"0";"0";"0";"0";"1381517541";"0";"{1,2,3,4,5} ";"0";;"0"
"114";"66";"65";"0";"0";"0";"0";"1381517541";"0";"{0,1,2,3,4} ";"0";;"0"
"115";"66";"66";"-1";"0";"1";"0";"1381518466";"0";"3";"0";;"0"
"116";"66";"66";"0";"0";"0";"0";"1381518466";"0";"2";"0";;"0"
"117";"66";"66";"0";"0";"0";"0";"1381518466";"0";"1";"0";;"0"
"118";"66";"66";"0";"0";"0";"0";"1381518466";"0";"4";"0";;"0"
"119";"66";"67";"-1";"0";"1";"0";"1381518600";"0";"5";"0";;"0"
"120";"66";"67";"0";"0";"0";"0";"1381518600";"0";"4";"0";;"0"
"121";"66";"67";"0";"0";"0";"0";"1381518600";"0";"3";"0";;"0"
"122";"66";"67";"0";"0";"0";"0";"1381518600";"0";"2";"0";;"0"
"123";"66";"68";"-1";"0";"1";"0";"1381518737";"0";"2";"0";;"0"
"124";"66";"68";"0";"0";"0";"0";"1381518737";"0";"3";"0";;"0"
"125";"66";"68";"0";"0";"0";"0";"1381518737";"0";"4";"0";;"0"
"126";"66";"68";"0";"0";"0";"0";"1381518737";"0";"1";"0";;"0"
"127";"74";"69";"0";"0";"0";"0";"1381519867";"0";"Тест";"0";NULL;"0"
"128";"74";"70";"-1";"0";"1";"0";"1381520565";"0";"Формула является тавтологией ";"0";;"0"
"129";"74";"70";"0";"0";"0";"0";"1381520565";"0";"Формула является противоречием";"0";;"0"
"130";"74";"70";"0";"0";"0";"0";"1381520565";"0";"Формула не является ни тавтологией, ни противоречием";"0";;"0"
"131";"74";"71";"-1";"0";"1";"0";"1381520676";"0";"Формула является тавтологией ";"0";;"0"
"132";"74";"71";"0";"0";"0";"0";"1381520676";"0";"Формула является противоречием";"0";;"0"
"133";"74";"71";"0";"0";"0";"0";"1381520676";"0";"Формула не является ни тавтологией, ни противоречием";"0";;"0"
"134";"74";"72";"-1";"0";"1";"0";"1381520784";"0";"Формула является тавтологией ";"0";;"0"
"135";"74";"72";"0";"0";"0";"0";"1381520784";"0";"Формула является противоречием";"0";;"0"
"136";"74";"72";"0";"0";"0";"0";"1381520784";"0";"Формула не является ни тавтологией, ни противоречием";"0";;"0"
"137";"74";"73";"-1";"0";"1";"0";"1381520885";"0";"Формула является тавтологией ";"0";;"0"
"138";"74";"73";"0";"0";"0";"0";"1381520885";"0";"Формула является противоречием";"0";;"0"
"139";"74";"73";"0";"0";"0";"0";"1381520885";"0";"Формула не является ни тавтологией, ни противоречием";"0";;"0"
"140";"74";"74";"-1";"0";"1";"0";"1381520984";"0";"Формула является тавтологией ";"0";;"0"
"141";"74";"74";"0";"0";"0";"0";"1381520984";"0";"Формула является противоречием";"0";;"0"
"142";"74";"74";"0";"0";"0";"0";"1381520984";"0";" Формула не является ни тавтологией, ни противоречием";"0";;"0"
"143";"76";"75";"0";"0";"0";"0";"1381522077";"0";"Тест";"0";NULL;"0"
"144";"76";"76";"-1";"0";"1";"0";"1381522335";"0";"3";"0";;"0"
"145";"76";"76";"0";"0";"0";"0";"1381522335";"0";"2";"0";;"0"
"146";"76";"76";"0";"0";"0";"0";"1381522335";"0";"1";"0";;"0"
"147";"76";"76";"0";"0";"0";"0";"1381522335";"0";"4";"0";;"0"
"148";"76";"77";"-1";"0";"1";"0";"1381522448";"0";"5";"0";;"0"
"149";"76";"77";"0";"0";"0";"0";"1381522448";"0";"4";"0";;"0"
"150";"76";"77";"0";"0";"0";"0";"1381522448";"0";"3";"0";;"0"
"151";"76";"77";"0";"0";"0";"0";"1381522448";"0";"1";"0";;"0"
"152";"76";"78";"-1";"0";"1";"0";"1381522551";"0";"1";"0";;"0"
"153";"76";"78";"0";"0";"0";"0";"1381522551";"0";"2";"0";;"0"
"154";"76";"78";"0";"0";"0";"0";"1381522551";"0";"3";"0";;"0"
"155";"76";"78";"0";"0";"0";"0";"1381522551";"0";"4";"0";;"0"
"156";"76";"79";"-1";"0";"1";"0";"1381522646";"0";"2";"0";;"0"
"157";"76";"79";"0";"0";"0";"0";"1381522646";"0";"1";"0";;"0"
"158";"76";"79";"0";"0";"0";"0";"1381522646";"0";"3";"0";;"0"
"159";"76";"79";"0";"0";"0";"0";"1381522646";"0";"4";"0";;"0"
"160";"76";"80";"-1";"0";"1";"0";"1381522761";"0";"5";"0";;"0"
"161";"76";"80";"0";"0";"0";"0";"1381522761";"0";"4";"0";;"0"
"162";"76";"80";"0";"0";"0";"0";"1381522761";"0";"3";"0";;"0"
"163";"76";"80";"0";"0";"0";"0";"1381522761";"0";"2";"0";;"0"
"247";"144";"140";"0";"0";"0";"0";"1383134324";"0";"Взаимодействие есть основа и условие установления самых разнообразных связей между объектами, включая причинно-следственные. Во взаимодействии людей выявляются такие существенные его характеристики, как осознанность и целеположенность. Они определяют и формы этого взаимодействия, например, сотрудничество и общение.
		Учебное взаимодействие обучающего и обучающих¬ся, общающихся между собой, входит в бо¬лее сложную систему взаимодействия в образовательном процес¬се, который реализуется внутри образовательной системы. В этой системе в тесном взаимодействии находятся такие ее подсистемы, как управление, педсовет, кафедры, препо¬давательские коллективы, классы, группы.
		Образовательный процесс представляет собой многоплано¬вое и полиморфное взаимодействие. Это и собственно учебно-педагогическое взаимодействие ученика и учите¬ля; это и взаимодействие учеников (студентов) между собой; это и межличностное взаимодействие, которое может по-разному воздействовать на учебно-педагогиче¬ское взаимодействие. Она в настоящее время обретает организационные формы сотрудничества – деловые, ролевые игры, совместно-распределенная деятельность, работа в триадах, группах. При этом сотрудничество предполагает, прежде всего, взаимодействие самих учеников.
		Психологический контакт возникает в результате общности психического состояния людей, вызванной их взаимопониманием и связанной с обоюдной заинтересованностью и доверием друг к другу взаимодействующих сторон. Такой контакт осознается и переживается субъектами как положительно подкрепляющий взаимодействие фактор. В условиях контакта наиболее полно проявляются все личностные свойства субъектов взаимодействия, сам факт его установления приносит им интеллектуальное и моральное удовлетворение. Внутренними механизмами контакта являются эмоциональное и интеллектуальное сопереживание,  сомышление, содействие.
		Контакт – это условие и следствие продуктивного взаимодействия его субъектов, повышающее эффективность этого процесса и его результата. (Зимняя И.А., 2010).
";"0";NULL;"0"
"244";"133";"137";"0";"0";"0";"0";"1383132045";"0";"В учебной деятельности выделяется ее предмет, средства, способы, результат действия, структура ";"0";NULL;"0"
"245";"133";"138";"0";"0";"0";"0";"1383132144";"0";"В процессе учебной деятельности, происходит существенное изменение самого ученика: изменения в уровне знаний, навыков, уме-ний, обученности; изменения в уровне сформированности отдельных сторон учебной деятельности; изменения в характере умственных операций, особенностях личности, т.е. в уровне общего и умственного разви¬тия. 
Компонентами учебной деятельности являются: мотивация учения, учебная задача, учебные действия, контроль (самоконтроль), оценка (самооценка) (Д.Б.Эльконин, В.В.Давыдов).
Структура учебной деятельности по Д.Б.Эльконину:
	1)мотивация учения – система побуждений, которая побуждает ребенка учиться.
	2) учебная задача - то, что должен усвоить ученик, подлежащий усвоению способ действия;
	 3) учебные действия - то, что ученик должен делать, чтобы сформировать образец усваиваемого действия и воспроизводить этот образец;
	 4) действие контроля - сопоставление воспроизведенного действия с образцом;
	 5) действие оценки - определение того, насколько ученик достиг результата, степени изменений, которые произошли в самом ребенке.
";"0";NULL;"0"
"246";"133";"139";"0";"0";"0";"0";"1383132392";"0";"усвоение является основным понятием всех теорий обучения, учения, учебной деятельности вне зависимости от того, выделяется оно как самостоятельный процесс или отождествляется с учением. И.А.Зимняя трактует усвоение с разных позиций, с точки зрения разных подходов:
Во-первых, усвоение — это механизм, путь формирования человеком индивидуального опыта через приобретение, присвоение общественно-исторического опыта как совокупности знаний, значений, обобщенных способов действий (умений и навыков), нравственных норм и этических правил поведения.
Во-вторых, усвоение — это сложная интеллектуальная деятельность человека, включающая все познавательные процессы, обеспечивающие прием, смысловую обработку, сохранение и воспроизведение принятого материала.
В-третьих, усвоение — результат учения, учебной деятельности (Зимняя И.А., 2010).
 Психологические компоненты усвоения знаний
Знания - проверенный общественно-исторической практикой и удостоверенный логикой результат процесса познания действительности; адекватное ее отражение в сознании человека в виде представлений, понятий, суждений, теорий. Знания фиксируются в форме знаков естественного и искусственного языков.
3нания могут быть: донаучными, житейскими, художественными (как специфический способ эстетического освоения действительности), научными (эмпирические и теоретические). 
Знания могут обладать разными качествами. Согласно И.Я. Лернеру, В.М. Полонскому и др., таковыми  являются: системность, обобщенность, осознанность, гибкость, действенность, полнота, прочность.
Знания, приобретаемые в процессе обучения, характеризуются различной глубиной проникновения учащихся в их сущность, что, в свою очередь, обусловлено: достигнутым уровнем познания данной области явлений; целями обучения; индивидуальными особенностями учащихся; уже имеющимся у них запасом знаний; уровнем их умственного развития; адекватностью усваиваемого знания возрасту учащихся. 
В исследованиях ряда психологов отслеживается мысль о сложности, многокомпонентности процесса усвоения знаний. 
Выделены следующие компоненты процесса усвоения знаний:
1.       Положительное отношение учащихся к усвоению новых знаний, что выражается в повышенном внимании учащихся, интересе к содержанию урока.
2.       Процесс непосредственного чувственного ознакомления с материалом, требующий наглядности самого учебного материала и воспитания наблюдательности у обучаемых.
3.       Мышление как процесс активной переработки полученного материала, рассматриваемый в терминах осмысления и понимания всех связей и отношений, включения нового материала в уже имеющуюся в опыте обучающегося систему.
4.       Процесс запоминания и сохранения полученной и обработанной информации, связанный с процессами запечатления и сохранения в памяти (Лернер И.Я., 1981).

Стадии процесса усвоения:
1.       первичное ознакомление с материалом, или его восприятие в широком смысле слова;
2.       осмысление;
3.       специальная работа по закреплению учебного материала;
4.       овладение материалом — в смысле возможности оперировать им в различных условиях, применяя его на практике.

Уровни усвоения знаний, соотносимые с соответствующими этапами их усвоения (по В.П.Симонову): 
1.       уровень различения (или распознавания) предмета; 
2.       уровень его запоминания; 
3.       уровень понимания; 
4.       уровень применения.

 Психологические основы формирования навыков в процессе усвоения
Навык — упроченное, доведенное в результате многократных, целенаправленных упражнений до совершенства выполнение действия. Оно характеризуется отсутствием направленного контроля сознания, оптимальным временем выполнения, качеством.

Эффективность научения, т.е. выработки навыков в результате упражнений определяется многими факторами, среди которых:
    правильное распределение упражнений по времени;
    понимание, осмысление обучающимся принципа, основного плана выполнения действия;
    знание результатов выполненного действия;
    влияние ранее усвоенных знаний и выработанных навыков на данный момент научения;
    рациональное соотношение репродуктивности и продуктивности.
Эффективность обучения навыкам определяется совокупным действием всех этих факторов, вместе взятых.

Развитие навыка (по Л.Б.Ительсону)
Первый этап — ознакомительный. Происходит осмысливание действий и их представление. Целью навыка является ознакомление с приемами выполнения действий. Особенностью выполнения действия является отчетливое понимание цели, но смутное – способов ее достижения, весьма грубые ошибки в действиях.
Второй этап — подготовительный (аналитический). Происходит сознательное, но неумелое выполнение навыка. Цель навыка — овладение отдельными элементами действия. Анализ способов их выполнения. Особенностью выполнения действия является отчетливое понимание способов выполнения действия, но неточное и неустойчивое его выполнение, много лишних движений, очень напряжено внимание, сосредоточенность на своих действиях, плохой контроль.
Третий этап — стандартизирующий (синтетический). Происходит автоматизация элементов действия. Цель навыка — сочетание и объединение элементарных движений в единое действие. Особенностью выполнения действия является повышение качества движений, их слияние, устранение лишних, перенос внимания на результат, улучшение контроля, переход к мускульному контролю.
Четвертый этап — варьирующий (ситуативный). Происходит пластическая приспособляемость к ситуации. Цель навыка — овладение произвольным регулированием характера действий. Особенностью выполнения действия является гибкое целесообразное выполнение действия, контроль на основе специальных сенсорных синтезов и интуиции (Шабанова Т.Л., Фоминова А.Н., 2011).
 Психологические основы формирования умений
Умение — использование имеющихся знаний и навыков для выбора и осуществления приемов действия в соответствии с поставленной целью. 
Умение предполагает экстериоризацию — воплощение знаний в физические действия, поэтому реализация знаний в умениях требует овладения целым рядом навыков и операций. С этих позиций:
Умение — владение сложной системой психических и практических действий, необходимых для целесообразной регуляции деятельности имеющимися у субъекта знаниями и навыками.
Эта система включает:
    отбор знаний, связанных с задачей;
    выделение существенных для задачи свойств;
    определение на этой основе системы преобразований, ведущих к решению задачи;
    осуществление самих преобразований;
    контроль результатов путем их соотнесения с поставленной целью и корректировку на этой основе описанного процесса (Талызина Н.Ф., 2003).

";"0";NULL;"0"
