"80";"11";"0";"4.Какие научные отрасли знания помогают вашему научному руководителю реализовать свой научный потенциал?";"4.Какие научные отрасли знания помогают вашему научному руководителю реализовать свой научный потенциал?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125201459+y1iHvy";"127.0.0.1+120125201459+rtcH44";"0";"1327522499";"1327522499";"2";"2"
"82";"10";"0";"02.Кто является основоположником данной научной школы. Назовите научных учителей вашего научного ...";"02.Кто является основоположником данной научной школы. Назовите научных учителей вашего научного руководителя, их достижения.";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+lbsz0g";"127.0.0.1+120125202849+Ci1Zrb";"1";"1327523329";"1327523329";"2";"2"
"83";"10";"0";"03.Какие научные идеи являются системообразующими, т.е. основными в научной деятельности?";"03.Какие научные идеи являются системообразующими, т.е. основными в научной деятельности?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+QbUFQN";"127.0.0.1+120125202849+wrjE5N";"1";"1327523329";"1327523329";"2";"2"
"84";"10";"0";"04.Какие научные отрасли знания помогают вашему научному руководителю реализовать свой научный потенциал?";"04.Какие научные отрасли знания помогают вашему научному руководителю реализовать свой научный потенциал?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+tNa39t";"127.0.0.1+120125202849+NnzKRn";"1";"1327523329";"1327523329";"2";"2"
"85";"10";"0";"05.В чем сущность авторской системы деятельности, которую использует преподаватель в своей ...";"05.В чем сущность авторской системы деятельности, которую использует преподаватель в своей профессиональной деятельности (применение каких форм, методов, приемов в научных консультациях, в проведении занятий и др.)?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+kqUFFB";"127.0.0.1+120125202849+0GKL7S";"1";"1327523329";"1327523329";"2";"2"
"86";"10";"0";"06.Какие индивидуальные особенности (личностные и профессионально важные качества) научного руководителя ...";"06.Какие индивидуальные особенности (личностные и профессионально важные качества) научного руководителя помогают реализовать творческий потенциал в профессиональной деятельности (адекватность, компетентность, работоспособность, целеустремленность, толерантность, креативность, мобильность, самоорганизация)?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+Y4Lami";"127.0.0.1+120125202849+B85fOa";"1";"1327523329";"1327523329";"2";"2"
"87";"10";"0";"07.Какие качества, на ваш взгляд, являются привлекательными (толерантность к идеям, научным направлениям, ...";"07.Какие качества, на ваш взгляд, являются привлекательными (толерантность к идеям, научным направлениям, коммуникабельность, мобильность, личная ответственность за результат и др.) у вашего научного руководителя?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+bWLO0f";"127.0.0.1+120125202849+ZO6gp3";"1";"1327523329";"1327523329";"2";"2"
"88";"10";"0";"08.Какие качества вашего научного руководителя проявляются часто в профессиональной деятельности ...";"08.Какие качества вашего научного руководителя проявляются часто в профессиональной деятельности (рассудительность, хладнокровность, общительность, осторожность, стрессоустойчивость…)?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+jisxMS";"127.0.0.1+120125202849+31soOO";"1";"1327523329";"1327523329";"2";"2"
"89";"10";"0";"09.Чем, на ваш взгляд, это объясняется?";"09.Чем, на ваш взгляд, это объясняется?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+3tkMQP";"127.0.0.1+120125202849+OYgCtb";"1";"1327523329";"1327523329";"2";"2"
"90";"10";"0";"10.Какие качества вашего научного руководителя проявляются редко в профессиональной деятельности ...";"10.Какие качества вашего научного руководителя проявляются редко в профессиональной деятельности (неуверенность, тревожность, агрессивность)?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+7Lyt34";"127.0.0.1+120125202849+rv7FRS";"1";"1327523329";"1327523329";"2";"2"
"91";"10";"0";"11.Чем, на ваш взгляд, это объясняется?";"11.Чем, на ваш взгляд, это объясняется?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+lBNim3";"127.0.0.1+120125202849+US5DR3";"1";"1327523329";"1327523329";"2";"2"
"92";"10";"0";"12.Какие способы использует ваш научный руководитель для психологического и физического восстановления? ...";"12.Какие способы использует ваш научный руководитель для психологического и физического восстановления? мобилизации своих возможностей в профессиональной деятельности? самосохранения?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+du0IWT";"127.0.0.1+120125202849+kKwGMT";"1";"1327523329";"1327523329";"2";"2"
"93";"10";"0";"13.В чем по–вашему, заключается самореализация вашего научного руководителя в профессиональной  ...";"13.В чем по–вашему, заключается самореализация вашего научного руководителя в профессиональной  деятельности?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+BVaYBo";"127.0.0.1+120125202849+WDplvr";"1";"1327523329";"1327523329";"2";"2"
"94";"10";"0";"14.В какой еще, на ваш взгляд, профессиональной деятельности он может воспользоваться личностным и ...";"14.В какой еще, на ваш взгляд, профессиональной деятельности он может воспользоваться личностным и профессиональным потенциалом?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+KI0bp3";"127.0.0.1+120125202849+lpfkJN";"1";"1327523329";"1327523329";"2";"2"
"95";"10";"0";"15.Какими смежными профессиями владеет ваш научный руководитель?";"15.Какими смежными профессиями владеет ваш научный руководитель?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+8Nh3U4";"127.0.0.1+120125202849+SNkNSj";"1";"1327523329";"1327523329";"2";"2"
"96";"10";"0";"16.На освоение, какого числа профессий ориентирует научный руководитель обучающихся?";"16.На освоение, какого числа профессий ориентирует научный руководитель обучающихся?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+v8VUz2";"127.0.0.1+120125202849+XQuOz7";"1";"1327523329";"1327523329";"2";"2"
"97";"10";"0";"17.Какие качества формирует научный руководитель у обучающихся?";"17.Какие качества формирует научный руководитель у обучающихся?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+iIv1Q2";"127.0.0.1+120125202849+6pACxl";"1";"1327523329";"1327523329";"2";"2"
"98";"10";"0";"18.Как реализует себя в других профессиональных деятельностях? Как сочетает научный руководитель данные ...";"18.Как реализует себя в других профессиональных деятельностях? Как сочетает научный руководитель данные профессиональные деятельности (одна деятельность мешает в реализации другой, существуют параллельно, взаимодополняют друг друга)?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+xuP0ZA";"127.0.0.1+120125202849+40mYkh";"1";"1327523329";"1327523329";"2";"2"
"99";"10";"0";"19.Опишите достижения вашего научного руководителя в профессиональной деятельности (премии, гранты, ...";"19.Опишите достижения вашего научного руководителя в профессиональной деятельности (премии, гранты, монографии,  участие в конкурсах, цитируемость на сайтах, достижения учеников (Ф.И.О. сферы их реализации). В чем заключается его индивидуальный почерк.";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+k7UTel";"127.0.0.1+120125202849+laQOKo";"1";"1327523329";"1327523329";"2";"2"
"100";"10";"0";"20.Какие методы, средства, приемы  использует научный руководитель для своего профессионального роста?";"20.Какие методы, средства, приемы  использует научный руководитель для своего профессионального роста?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+lhy9Op";"127.0.0.1+120125202849+BwL4SX";"1";"1327523329";"1327523329";"2";"2"
"101";"10";"0";"21.Какие методы, средства, приемы  самосохранения (рациональное распределение своих сил на длительный ...";"21.Какие методы, средства, приемы  самосохранения (рациональное распределение своих сил на длительный промежуток времени) в профессиональной деятельности он использует?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+SiErPL";"127.0.0.1+120125202849+nrtgNi";"1";"1327523329";"1327523329";"2";"2"
"102";"10";"0";"22.Какими диагностическими методами саморазвития и самосохранения в профессиональной деятельности ...";"22.Какими диагностическими методами саморазвития и самосохранения в профессиональной деятельности владеет ваш научный руководитель?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+K2iLZN";"127.0.0.1+120125202849+TIqxfm";"1";"1327523329";"1327523329";"2";"2"
"103";"10";"0";"23.В чем заключается, на ваш взгляд, профессиональная миссия вашего научного руководителя?";"23.В чем заключается, на ваш взгляд, профессиональная миссия вашего научного руководителя?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+urOFUJ";"127.0.0.1+120125202849+xGTERq";"1";"1327523329";"1327523329";"2";"2"
"104";"10";"0";"24.Какие способы вы можете предложить в распространении авторской системы деятельности вашего научного ...";"24.Какие способы вы можете предложить в распространении авторской системы деятельности вашего научного руководителя?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+T9e6Hk";"127.0.0.1+120125202849+j29N2R";"1";"1327523329";"1327523329";"2";"2"
"105";"10";"0";"25.Что дал вам анализ авторской системы деятельности вашего научного руководителя?";"25.Что дал вам анализ авторской системы деятельности вашего научного руководителя?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125202849+PAtrbt";"127.0.0.1+120125202849+bk5uHI";"1";"1327523329";"1327523329";"2";"2"
"154";"12";"0";"24.Какие способы вы можете предложить в распространении своей авторской системы деятельности?";"24.Какие способы вы можете предложить в распространении своей авторской системы деятельности?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+hZC4aR";"127.0.0.1+120125205906+wVSTpV";"0";"1327525146";"1327525146";"2";"2"
"155";"12";"0";"25.В чем заключается ваш «индивидуальный почерк» в учебнопрофессиональной деятельности?";"25.В чем заключается ваш «индивидуальный почерк» в учебнопрофессиональной деятельности?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+026rbV";"127.0.0.1+120125205906+MyFmud";"0";"1327525146";"1327525146";"2";"2"
"153";"12";"0";"23.В чем заключается, на ваш взгляд, ваша профессиональная миссия?";"23.В чем заключается, на ваш взгляд, ваша профессиональная миссия?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+fmwm3Z";"127.0.0.1+120125205906+sLfGE5";"0";"1327525146";"1327525146";"2";"2"
"152";"12";"0";"22.Какими диагностическими методами саморазвития и самосохранения в учебно профессиональной деятельности ...";"22.Какими диагностическими методами саморазвития и самосохранения в учебно профессиональной деятельности вы владеете?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+pCL4OM";"127.0.0.1+120125205906+7tiPwR";"0";"1327525146";"1327525146";"2";"2"
"150";"12";"0";"20.Какие методы, средства, приемы  используете для своего профессионального роста?";"20.Какие методы, средства, приемы  используете для своего профессионального роста?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+Fg8SC2";"127.0.0.1+120125205906+79xkBa";"0";"1327525146";"1327525146";"2";"2"
"151";"12";"0";"21.Какие методы, средства, приемы  самосохранения (рациональное распределение своих сил на длительный ...";"21.Какие методы, средства, приемы  самосохранения (рациональное распределение своих сил на длительный промежуток времени) в учебнопрофессиональной деятельности вы используете?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+oskh63";"127.0.0.1+120125205906+d64gc5";"0";"1327525146";"1327525146";"2";"2"
"149";"12";"0";"19.Опишите свои достижения в учебнопрофессиональной деятельности (премии, гранты, монографии,  участие в ...";"19.Опишите свои достижения в учебнопрофессиональной деятельности (премии, гранты, монографии,  участие в конкурсах, цитируемость на сайтах, достижения учеников (Ф.И.О. сферы их реализации).";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+jVaq8i";"127.0.0.1+120125205906+GUaRjD";"0";"1327525146";"1327525146";"2";"2"
"148";"12";"0";"18.Как реализуете себя в других профессиональных деятельностях? Как сочетаете данные профессиональные ...";"18.Как реализуете себя в других профессиональных деятельностях? Как сочетаете данные профессиональные деятельности (одна деятельность мешает в реализации другой, существуют параллельно, взаимодополняют друг друга)?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+NGJD61";"127.0.0.1+120125205906+bjmzKL";"0";"1327525146";"1327525146";"2";"2"
"147";"12";"0";"17.Какие качества вы формируете у себя?";"17.Какие качества вы формируете у себя?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+3a8NGc";"127.0.0.1+120125205906+YespKB";"0";"1327525146";"1327525146";"2";"2"
"145";"12";"0";"15.Какими смежными профессиями вы владеете?";"15.Какими смежными профессиями вы владеете?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+MNkkld";"127.0.0.1+120125205906+H938Zs";"0";"1327525146";"1327525146";"2";"2"
"146";"12";"0";"16.На освоение, какого числа профессий вы ориентируетесь?";"16.На освоение, какого числа профессий вы ориентируетесь?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+DXIjTI";"127.0.0.1+120125205906+n2ISb7";"0";"1327525146";"1327525146";"2";"2"
"144";"12";"0";"14.В какой еще, на ваш взгляд, профессиональной деятельности вы можете воспользоваться своим личностным и ...";"14.В какой еще, на ваш взгляд, профессиональной деятельности вы можете воспользоваться своим личностным и профессиональным потенциалом?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+HWzT2C";"127.0.0.1+120125205906+phcUTR";"0";"1327525146";"1327525146";"2";"2"
"143";"12";"0";"13.В чем, повашему, заключается ваша самореализация в учебнопрофессиональной  деятельности?";"13.В чем, повашему, заключается ваша самореализация в учебнопрофессиональной  деятельности?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+vmZqV7";"127.0.0.1+120125205906+OsB7Z9";"0";"1327525146";"1327525146";"2";"2"
"142";"12";"0";"12.Какие способы используете вы для психологического и физического восстановления? мобилизации своих ...";"12.Какие способы используете вы для психологического и физического восстановления? мобилизации своих возможностей в учебнопрофессиональной деятельности? самосохранения?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+Qf7LG8";"127.0.0.1+120125205906+FixPow";"0";"1327525146";"1327525146";"2";"2"
"141";"12";"0";"11.Чем, на ваш взгляд, это объясняется?";"11.Чем, на ваш взгляд, это объясняется?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+yFPSbi";"127.0.0.1+120125205906+hWkg4Q";"0";"1327525146";"1327525146";"2";"2"
"140";"12";"0";"10.Какие ваши качества проявляются редко в учебнопрофессиональной деятельности (неуверенность, ...";"10.Какие ваши качества проявляются редко в учебнопрофессиональной деятельности (неуверенность, тревожность, агрессивность )?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+bafTos";"127.0.0.1+120125205906+Nm6Vge";"0";"1327525146";"1327525146";"2";"2"
"138";"12";"0";"08.Какие ваши качества проявляются часто в учебнопрофессиональной деятельности (рассудительность, ...";"08.Какие ваши качества проявляются часто в учебнопрофессиональной деятельности (рассудительность, хладнокровность, общительность, осторожность, стрессоустойчивость )?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+Y1CTiA";"127.0.0.1+120125205906+DDSVA9";"0";"1327525146";"1327525146";"2";"2"
"139";"12";"0";"09.Чем, на ваш взгляд, это объясняется?";"09.Чем, на ваш взгляд, это объясняется?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+ikuv2H";"127.0.0.1+120125205906+V1Jvxy";"0";"1327525146";"1327525146";"2";"2"
"137";"12";"0";"07.Какие качества, на ваш взгляд, являются привлекательными (толерантность к идеям, научным направлениям, ...";"07.Какие качества, на ваш взгляд, являются привлекательными (толерантность к идеям, научным направлениям, коммуникабельность, мобильность, личная ответственность за результат и др.) у вас?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+dA1rTy";"127.0.0.1+120125205906+7CD7Na";"0";"1327525146";"1327525146";"2";"2"
"136";"12";"0";"06.Какие ваши индивидуальные особенности (личностные и профессионально важные качества) помогают ...";"06.Какие ваши индивидуальные особенности (личностные и профессионально важные качества) помогают реализовать творческий потенциал в учебнопрофессиональной деятельности (адекватность, компетентность, работоспособность, целеустремленность, толерантность, креативность, мобильность, самоорганизация)?";"0";;"0";"1.0000000";"0.1000000";"essay";"1";"127.0.0.1+120125205906+I294xn";"127.0.0.1+120125205906+cga1Fz";"0";"1327525146";"1327525146";"2";"2"
